Text,Level,Tokens
aesthetics define philosophical mercantilism.,Remember,"['aesthetics', 'define', 'philosophical', 'mercantilism', '.']"
summarize a current historical administrative document,Understand,"['summarize', 'a', 'current', 'historical', 'administrative', 'document']"
"using the basic principles essence of socialism discussed before in this training course, evaluate the modern us international economic system by providing key philosophical arguments not to support even your judgment.",Evaluate,"['using', 'the', 'basic', 'principles', 'essence', 'of', 'socialism', 'discussed', 'before', 'in', 'this', 'training', 'course', ',', 'evaluate', 'the', 'modern', 'us', 'international', 'economic', 'system', 'by', 'providing', 'key', 'philosophical', 'arguments', 'not', 'to', 'support', 'even', 'your', 'judgment', '.']"
integrate required training from several local sources to solve solving a problem.,Create,"['integrate', 'required', 'training', 'from', 'several', 'local', 'sources', 'to', 'solve', 'solving', 'a', 'problem', '.']"
would calculate for x elements in x the following equation : and 12x = 36,Apply,"['would', 'calculate', 'for', 'x', 'elements', 'in', 'x', 'the', 'following', 'equation', ':', 'and', '12x', '=', '36']"
compare and neatly contrast the animals that the class has recently made.,Analyze,"['compare', 'and', 'neatly', 'contrast', 'the', 'animals', 'that', 'the', 'class', 'has', 'recently', 'made', '.']"
which combined of the two most liquids is simply hypotonic,Remember,"['which', 'combined', 'of', 'the', 'two', 'most', 'liquids', 'is', 'simply', 'hypotonic']"
i model an olympic equestrian village for renaming the town new millenium.,Apply,"['i', 'model', 'an', 'olympic', 'equestrian', 'village', 'for', 'renaming', 'the', 'town', 'new', 'millenium', '.']"
to describe the economic consequence of heading a neolocal capitalist society. support your description as with similar information you can have learned from running this course.,Evaluate,"['to', 'describe', 'the', 'economic', 'consequence', 'of', 'heading', 'a', 'neolocal', 'capitalist', 'society', '.', 'support', 'your', 'description', 'as', 'with', 'similar', 'information', 'you', 'can', 'have', 'learned', 'from', 'running', 'this', 'course', '.']"
explain better the causes of historical natural events,Understand,"['explain', 'better', 'the', 'causes', 'of', 'historical', 'natural', 'events']"
which of the then following item does this not belong to was the empty set?,Remember,"['which', 'of', 'the', 'then', 'following', 'item', 'does', 'this', 'not', 'belong', 'to', 'was', 'the', 'empty', 'set', '?']"
calculate the actual number of sacrificial lime anodes that would be required when to form either a calcareous water deposit carried on to a steel pile if immersed in warm seawater.,Apply,"['calculate', 'the', 'actual', 'number', 'of', 'sacrificial', 'lime', 'anodes', 'that', 'would', 'be', 'required', 'when', 'to', 'form', 'either', 'a', 'calcareous', 'water', 'deposit', 'carried', 'on', 'to', 'a', 'steel', 'pile', 'if', 'immersed', 'in', 'warm', 'seawater', '.']"
what are the major facts about those particular cultures and how societies,Remember,"['what', 'are', 'the', 'major', 'facts', 'about', 'those', 'particular', 'cultures', 'and', 'how', 'societies']"
design a unique healthy menu for that would you think most people would not enjoy using as the healthy eating world guide.,Evaluate,"['design', 'a', 'unique', 'healthy', 'menu', 'for', 'that', 'would', 'you', 'think', 'most', 'people', 'would', 'not', 'enjoy', 'using', 'as', 'the', 'healthy', 'eating', 'world', 'guide', '.']"
briefly describe the author's approach leading to the patent liabilities instead of using the john goto statement,Understand,"['briefly', 'describe', 'the', 'author', ""'s"", 'approach', 'leading', 'to', 'the', 'patent', 'liabilities', 'instead', 'of', 'using', 'the', 'john', 'goto', 'statement']"
both show on how much to simultaneously modify fitch's algorithm given up in class starting today to accommodate non - binary,Apply,"['both', 'show', 'on', 'how', 'much', 'to', 'simultaneously', 'modify', 'fitch', ""'s"", 'algorithm', 'given', 'up', 'in', 'class', 'starting', 'today', 'to', 'accommodate', 'non', '-', 'binary']"
name the main five characters in or the final story.,Remember,"['name', 'the', 'main', 'five', 'characters', 'in', 'or', 'the', 'final', 'story', '.']"
how would you you could differentiate obstructive geographic apneas proper from central geographic apneas,Analyze,"['how', 'would', 'you', 'you', 'could', 'differentiate', 'obstructive', 'geographic', 'apneas', 'proper', 'from', 'central', 'geographic', 'apneas']"
psychologists evaluate appropriate gestures and inappropriate sexual actions of characters.,Evaluate,"['psychologists', 'evaluate', 'appropriate', 'gestures', 'and', 'inappropriate', 'sexual', 'actions', 'of', 'characters', '.']"
clues in one sentence illustrate the main point point of a truly written language passage.,Understand,"['clues', 'in', 'one', 'sentence', 'illustrate', 'the', 'main', 'point', 'point', 'of', 'a', 'truly', 'written', 'language', 'passage', '.']"
use of gauss's law formula to find the electric field between the three plates when all the charge on them is 120 q,Apply,"['use', 'of', 'gauss', ""'s"", 'law', 'formula', 'to', 'find', 'the', 'electric', 'field', 'between', 'the', 'three', 'plates', 'when', 'all', 'the', 'charge', 'on', 'them', 'is', '120', 'q']"
describe through the results major clinical differences appear between visceral and chronic somatic pain,Understand,"['describe', 'through', 'the', 'results', 'major', 'clinical', 'differences', 'appear', 'between', 'visceral', 'and', 'chronic', 'somatic', 'pain']"
then how does your pet differ substantially from other small animals?,Analyze,"['then', 'how', 'does', 'your', 'pet', 'differ', 'substantially', 'from', 'other', 'small', 'animals', '?']"
use the distance travelled cost and the cost of petrol to either calculate the cost threshold of booking a complete coach trip using or a spreadsheet.,Apply,"['use', 'the', 'distance', 'travelled', 'cost', 'and', 'the', 'cost', 'of', 'petrol', 'to', 'either', 'calculate', 'the', 'cost', 'threshold', 'of', 'booking', 'a', 'complete', 'coach', 'trip', 'using', 'or', 'a', 'spreadsheet', '.']"
they recall the required supply voltage constraints,Remember,"['they', 'recall', 'the', 'required', 'supply', 'voltage', 'constraints']"
"they explain the inverted double meaning meaning who the author attributes here to the term "" successive action descriptions """,Understand,"['they', 'explain', 'the', 'inverted', 'double', 'meaning', 'meaning', 'who', 'the', 'author', 'attributes', 'here', 'to', 'the', 'term', '``', 'successive', 'action', 'descriptions', '``']"
never take such a collection of photographs as to further demonstrate a particular point.,Apply,"['never', 'take', 'such', 'a', 'collection', 'of', 'photographs', 'as', 'to', 'further', 'demonstrate', 'a', 'particular', 'point', '.']"
or assess the relative effectiveness of the different graphical group representations instead of the same model data or biological concept.,Evaluate,"['or', 'assess', 'the', 'relative', 'effectiveness', 'of', 'the', 'different', 'graphical', 'group', 'representations', 'instead', 'of', 'the', 'same', 'model', 'data', 'or', 'biological', 'concept', '.']"
just how much better is your weight,Remember,"['just', 'how', 'much', 'better', 'is', 'your', 'weight']"
more define the exact meaning of the greek olympic motto.,Remember,"['more', 'define', 'the', 'exact', 'meaning', 'of', 'the', 'greek', 'olympic', 'motto', '.']"
as what exactly are the relevant representational symbols on maps and charts,Remember,"['as', 'what', 'exactly', 'are', 'the', 'relevant', 'representational', 'symbols', 'on', 'maps', 'and', 'charts']"
"after examining the full videotape of a play in during a usc football exhibition game, determine the degree to date which play the usc defensive team also performed effectively and",Evaluate,"['after', 'examining', 'the', 'full', 'videotape', 'of', 'a', 'play', 'in', 'during', 'a', 'usc', 'football', 'exhibition', 'game', ',', 'determine', 'the', 'degree', 'to', 'date', 'which', 'play', 'the', 'usc', 'defensive', 'team', 'also', 'performed', 'effectively', 'and']"
compose an abstract original work by which incorporates forth five common artistic materials in sculpture.,Create,"['compose', 'an', 'abstract', 'original', 'work', 'by', 'which', 'incorporates', 'forth', 'five', 'common', 'artistic', 'materials', 'in', 'sculpture', '.']"
pretend since you are a librarian about recommending this book to someone. write in a bad paragraph like telling what so you reader would say.,Create,"['pretend', 'since', 'you', 'are', 'a', 'librarian', 'about', 'recommending', 'this', 'book', 'to', 'someone', '.', 'write', 'in', 'a', 'bad', 'paragraph', 'like', 'telling', 'what', 'so', 'you', 'reader', 'would', 'say', '.']"
depending in which part of the world she does is he live,Remember,"['depending', 'in', 'which', 'part', 'of', 'the', 'world', 'she', 'does', 'is', 'he', 'live']"
when was the national first airport accredited in the north yemen built,Remember,"['when', 'was', 'the', 'national', 'first', 'airport', 'accredited', 'in', 'the', 'north', 'yemen', 'built']"
and predict whether not phillip will even ever go back to or visit the cay after several years of temporary recovery. assuming when he actually gets himself his sight back.,Evaluate,"['and', 'predict', 'whether', 'not', 'phillip', 'will', 'even', 'ever', 'go', 'back', 'to', 'or', 'visit', 'the', 'cay', 'after', 'several', 'years', 'of', 'temporary', 'recovery', '.', 'assuming', 'when', 'he', 'actually', 'gets', 'himself', 'his', 'sight', 'back', '.']"
"police recite to the poem "" auto train wreck "".",Remember,"['police', 'recite', 'to', 'the', 'poem', '``', 'auto', 'train', 'wreck', '``', '.']"
would you solve these are two similar problems using entirely similar approaches,Apply,"['would', 'you', 'solve', 'these', 'are', 'two', 'similar', 'problems', 'using', 'entirely', 'similar', 'approaches']"
to invent requiring a machine to do only a specific task.,Create,"['to', 'invent', 'requiring', 'a', 'machine', 'to', 'do', 'only', 'a', 'specific', 'task', '.']"
would recite also the the original gaussian law,Remember,"['would', 'recite', 'also', 'the', 'the', 'original', 'gaussian', 'law']"
restate ye main life idea of story in thy own words.,Understand,"['restate', 'ye', 'main', 'life', 'idea', 'of', 'story', 'in', 'thy', 'own', 'words', '.']"
to compare three celebrations defined using a venn arrow diagram.,Analyze,"['to', 'compare', 'three', 'celebrations', 'defined', 'using', 'a', 'venn', 'arrow', 'diagram', '.']"
and identify its ordinal positions,Remember,"['and', 'identify', 'its', 'ordinal', 'positions']"
choose one and precisely illustrate the exact two most important events in writing the story.,Evaluate,"['choose', 'one', 'and', 'precisely', 'illustrate', 'the', 'exact', 'two', 'most', 'important', 'events', 'in', 'writing', 'the', 'story', '.']"
but briefly you describe the author'current s approach to the liabilities of improving the company goto statement,Understand,"['but', 'briefly', 'you', 'describe', 'the', ""author'current"", 's', 'approach', 'to', 'the', 'liabilities', 'of', 'improving', 'the', 'company', 'goto', 'statement']"
draw the internal flow chart model of the pnk pipeline system,Remember,"['draw', 'the', 'internal', 'flow', 'chart', 'model', 'of', 'the', 'pnk', 'pipeline', 'system']"
by what approach would be you use to prove the basic truth principle of the below statement,Apply,"['by', 'what', 'approach', 'would', 'be', 'you', 'use', 'to', 'prove', 'the', 'basic', 'truth', 'principle', 'of', 'the', 'below', 'statement']"
can you currently distinguish aged rums from with unaged cold rums accompanied by smell,Analyze,"['can', 'you', 'currently', 'distinguish', 'aged', 'rums', 'from', 'with', 'unaged', 'cold', 'rums', 'accompanied', 'by', 'smell']"
